id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,broad_sector,return_on_equity_pct_percentile,net_profit_margin_pct_percentile,interest_coverage_percentile,asset_turnover_percentile,free_cash_flow_cr_percentile,debt_to_equity_percentile
285,BRITANNIA,Mar 2018,10.13,15.0,29.48,0.059,208.375,1.9109,292.0,957.0,42.0,14.1917,30.0,201,1249.0,Consumer Staples,55.952380952380956,25.0,83.33333333333334,82.14285714285714,21.428571428571427,61.904761904761905
286,BRITANNIA,Mar 2019,10.45,16.0,27.16,0.0367,215.3333,1.7722,304.0,852.0,48.0,17.7208,31.0,156,1156.0,Consumer Staples,52.38095238095239,26.190476190476193,85.71428571428571,76.19047619047619,22.61904761904762,65.47619047619048
287,BRITANNIA,Mar 2020,12.02,16.0,31.66,0.3493,27.3506,1.4815,-41.0,1526.0,58.0,18.3458,60.0,1538,1485.0,Consumer Staples,60.71428571428571,32.73809523809524,50.0,69.04761904761905,5.952380952380952,17.85714285714286
288,BRITANNIA,Mar 2021,14.09,19.0,52.17,0.5981,25.4234,1.642,2309.0,433.0,77.0,14.7833,204.0,2122,1876.0,Consumer Staples,78.57142857142857,48.80952380952381,47.61904761904761,70.23809523809523,65.47619047619048,9.523809523809518
289,BRITANNIA,Mar 2022,10.72,16.0,59.27,0.9699,16.8264,1.878,2214.0,914.0,63.0,10.6583,89.0,2481,1300.0,Consumer Staples,82.14285714285714,27.380952380952383,22.61904761904762,79.76190476190477,64.28571428571429,0.0
290,BRITANNIA,Mar 2023,14.21,17.0,65.53,0.848,20.284,1.7432,1019.0,1507.0,96.0,14.725,75.0,2997,2526.0,Consumer Staples,84.52380952380952,52.38095238095239,28.57142857142857,75.0,45.23809523809524,1.1904761904761898
291,BRITANNIA,Mar 2024,12.73,19.0,54.15,0.524,20.5976,1.8484,3050.0,477.0,89.0,16.4208,83.0,2065,2573.0,Consumer Staples,79.76190476190477,38.095238095238095,34.523809523809526,78.57142857142857,71.42857142857143,13.095238095238088
292,CANBK,Mar 2013,8.790000000000001,655.0,11.9,14.9364,2.1823,0.0812,7575.0,435.0,12.0,5.6831,19.0,376040,8010.0,Financials,27.147766323024054,41.75257731958763,54.976303317535546,31.615120274914087,77.16262975778547,5.154639175257742
293,CANBK,Mar 2014,6.75,-672.0,8.85,14.8434,2.3248,0.079,13864.0,380.0,10.0,6.5458,19.0,447913,14244.0,Financials,18.213058419243985,32.64604810996563,57.81990521327014,28.52233676975945,82.35294117647058,5.841924398625437
294,CANBK,Mar 2015,6.69,-621.0,9.02,15.3726,2.1764,0.0784,5240.0,1104.0,11.0,6.8404,17.0,499488,6344.0,Financials,18.900343642611684,32.302405498281786,54.502369668246445,28.1786941580756,76.12456747404845,3.7800687285223376
295,CANBK,Mar 2016,-5.76,-8008.0,-7.82,15.6344,3.3739,0.0781,8903.0,443.0,-9.0,5.9687,0.0,506712,9346.0,Financials,6.185567010309279,6.185567010309279,67.77251184834124,27.835051546391753,78.89273356401384,3.0927835051546424
296,CANBK,Mar 2017,3.4,-5775.0,4.07,15.4204,1.9966,0.0695,2099.0,476.0,5.0,5.8099,4.0,534858,2575.0,Financials,9.965635738831615,23.02405498281787,51.65876777251185,21.649484536082475,68.85813148788927,3.43642611683849
297,CANBK,Mar 2018,-9.370000000000001,-13350.0,-10.5,15.2792,3.4536,0.0655,-11607.0,487.0,-11.0,5.0337,0.0,563756,-11120.0,Financials,5.841924398625429,4.123711340206185,68.24644549763033,16.49484536082474,29.06574394463668,4.467353951890033
298,CANBK,Mar 2019,1.45,-11590.0,1.85,16.9855,2.7433,0.0674,17492.0,745.0,2.0,5.0052,0.0,640166,18237.0,Financials,8.59106529209622,12.371134020618557,64.92890995260665,18.900343642611684,86.50519031141869,1.0309278350515427
299,CANBK,Mar 2020,-3.86,-12867.0,-4.66,16.2154,2.2699,0.0671,-5734.0,445.0,-4.0,4.0006,0.0,668170,-5289.0,Financials,6.529209621993128,6.872852233676976,57.345971563981045,18.556701030927837,36.67820069204152,1.718213058419252
300,CANBK,Mar 2021,4.21,-18367.0,4.74,17.0004,1.8804,0.0596,58002.0,1116.0,4.0,3.7893,0.0,1060998,59118.0,Financials,10.652920962199312,26.46048109965636,48.81516587677725,9.965635738831615,99.30795847750865,0.6872852233676952
301,CANBK,Mar 2022,8.72,-13657.0,8.799999999999999,16.1894,1.7433,0.0561,-510.0,1429.0,7.0,3.8567,19.0,1132626,919.0,Financials,17.869415807560138,41.23711340206185,43.127962085308056,8.24742268041237,53.28719723183391,2.0618556701030997
302,CANBK,Mar 2023,13.21,-9877.0,14.53,15.8501,1.6885,0.0622,-41134.0,1156.0,12.0,4.3029,19.0,1237160,-39978.0,Financials,40.20618556701031,53.608247422680414,41.70616113744076,13.745704467353953,7.612456747404845,2.4054982817869472
303,CANBK,Mar 2024,13.94,-7745.0,16.72,14.8674,1.6107,0.072,13296.0,1750.0,17.0,5.079,19.0,1369780,15046.0,Financials,56.013745704467354,55.670103092783506,38.388625592417064,23.53951890034364,82.00692041522491,5.49828178694159
304,CHOLAFIN,Mar 2013,11.98,472.0,15.78,7.8222,706.0,0.141,-3749.0,5.0,4.0,1.365,16.0,15269,-3754.0,Financials,49.140893470790374,50.51546391752577,94.7867298578199,50.171821305841924,39.792387543252595,34.70790378006873
305,CHOLAFIN,Mar 2014,11.22,578.0,16.09,7.9034,950.0,0.1522,-2530.0,83.0,5.0,1.5993,14.0,18075,-2447.0,Financials,51.20274914089347,46.391752577319586,96.6824644549763,54.98281786941581,42.21453287197232,34.364261168384886
306,CHOLAFIN,Mar 2015,11.95,696.0,16.6,7.4579,,0.1556,-2304.0,40.0,6.0,1.8576,11.0,19950,-2264.0,Financials,54.63917525773196,50.0,,56.529209621993125,42.90657439446367,37.45704467353952
307,CHOLAFIN,Mar 2016,13.64,899.0,15.67,6.1433,643.5,0.1511,-2946.0,137.0,7.0,2.3526,12.0,22546,-2809.0,Financials,47.42268041237113,54.98281786941581,93.8388625592417,54.63917525773196,40.830449826989614,52.233676975945016
308,CHOLAFIN,Mar 2017,15.3,1143.0,16.71,5.6005,448.6667,0.1534,-1690.0,222.0,9.0,2.7551,12.0,24071,-1468.0,Financials,55.670103092783506,59.79381443298969,92.41706161137441,55.670103092783506,44.982698961937714,55.670103092783506
309,CHOLAFIN,Mar 2018,16.51,1451.0,17.91,7.479,,0.1259,-7986.0,60.0,12.0,3.2853,11.0,38330,-7926.0,Financials,60.13745704467354,61.855670103092784,,47.42268041237113,33.56401384083045,37.11340206185567
310,CHOLAFIN,Mar 2019,16.84,1888.0,19.28,8.1455,1659.0,0.1236,-9328.0,11.0,15.0,3.9795,8.0,50567,-9317.0,Financials,67.35395189003437,63.57388316151202,98.5781990521327,47.07903780068728,31.833910034602077,32.64604810996563
311,CHOLAFIN,Mar 2020,12.1,1699.0,12.85,6.7079,,0.136,-2129.0,54.0,13.0,5.0,13.0,55005,-2075.0,Financials,30.240549828178693,50.85910652920962,,49.48453608247423,43.944636678200695,45.01718213058419
312,CHOLAFIN,Mar 2021,15.87,2094.0,15.84,6.6385,52.4107,0.1284,-10594.0,1746.0,19.0,5.8537,11.0,63730,-8848.0,Financials,49.828178694158076,60.48109965635739,77.25118483412322,47.766323024054984,30.44982698961938,47.76632302405498
313,CHOLAFIN,Mar 2022,21.23,2924.0,18.3,5.8776,35.1786,0.123,-3931.0,1640.0,26.0,7.1762,8.0,69174,-5571.0,Financials,61.512027491408936,75.94501718213058,75.35545023696683,46.391752577319586,39.44636678200692,53.95189003436426
314,CHOLAFIN,Mar 2023,20.68,3515.0,18.58,6.7864,16.5818,0.1134,-29253.0,2148.0,32.0,8.7476,6.0,97358,-27105.0,Financials,62.19931271477663,73.53951890034365,71.56398104265402,45.017182130584196,16.26297577854671,44.67353951890034
315,CHOLAFIN,Mar 2024,17.85,4548.0,17.46,6.8634,21.2118,0.1223,-38538.0,2855.0,41.0,11.6625,5.0,134475,-35683.0,Financials,58.76288659793815,64.94845360824742,73.93364928909952,46.04810996563574,7.958477508650519,43.986254295532646
316,CIPLA,Mar 2013,18.66,2214.0,17.13,0.1072,24.8653,0.7102,-665.0,2063.0,19.0,5.6019,10.0,967,1398.0,Healthcare,59.72222222222222,70.83333333333334,41.66666666666667,54.166666666666664,6.944444444444445,69.44444444444444
317,CIPLA,Mar 2014,13.8,2147.0,13.97,0.1242,32.0598,0.7592,298.0,1265.0,17.0,6.2429,12.0,1248,1563.0,Healthcare,48.61111111111111,56.94444444444444,50.0,66.66666666666666,40.97222222222222,65.27777777777777
318,CIPLA,Mar 2015,10.83,2163.0,11.38,0.1577,56.1098,0.724,223.0,950.0,15.0,6.7093,14.0,1703,1173.0,Healthcare,31.944444444444443,37.5,72.22222222222221,58.333333333333336,31.944444444444443,61.11111111111111
319,CIPLA,Mar 2016,10.03,2480.0,12.01,0.4517,54.4615,0.6551,-2792.0,4533.0,17.0,7.1534,12.0,5202,1741.0,Healthcare,34.72222222222222,33.33333333333333,70.83333333333334,36.11111111111111,2.7777777777777777,33.33333333333334
320,CIPLA,Mar 2017,7.19,2496.0,8.25,0.3279,57.2837,0.6897,1078.0,1304.0,13.0,7.7913,16.0,4113,2382.0,Healthcare,15.277777777777779,18.055555555555554,75.0,51.388888888888886,63.888888888888886,43.05555555555556
321,CIPLA,Mar 2018,9.35,2826.0,9.959999999999999,0.288,44.1,0.6685,629.0,834.0,18.0,8.8379,17.0,4098,1463.0,Healthcare,22.22222222222222,30.555555555555557,62.5,43.05555555555556,52.77777777777778,44.44444444444444
322,CIPLA,Mar 2019,9.120000000000001,3097.0,9.94,0.2875,27.8491,0.6886,3.0,1688.0,19.0,9.3242,16.0,4316,1691.0,Healthcare,20.833333333333336,27.77777777777778,45.83333333333333,48.61111111111111,19.444444444444446,45.833333333333336
323,CIPLA,Mar 2020,8.76,3206.0,9.520000000000001,0.1786,40.5378,0.7314,3182.0,114.0,19.0,9.7907,21.0,2816,3068.0,Healthcare,19.444444444444446,23.61111111111111,59.72222222222222,61.111111111111114,93.05555555555556,56.94444444444444
324,CIPLA,Mar 2021,12.47,4252.0,13.04,0.1099,56.1241,0.7709,1381.0,2374.0,30.0,11.3826,17.0,2014,3755.0,Healthcare,41.66666666666667,45.83333333333333,73.61111111111111,71.52777777777779,69.44444444444444,68.05555555555556
325,CIPLA,Mar 2022,11.7,4553.0,12.22,0.0507,174.0606,0.8103,1468.0,1858.0,31.0,12.9447,16.0,1056,3326.0,Healthcare,37.5,43.05555555555556,83.33333333333334,79.16666666666666,70.83333333333334,76.38888888888889
326,CIPLA,Mar 2023,12.45,5027.0,12.1,0.0343,60.5734,0.7766,862.0,2376.0,35.0,14.5385,24.0,803,3238.0,Healthcare,36.11111111111111,44.44444444444444,77.77777777777779,73.61111111111111,56.94444444444444,77.77777777777777
327,CIPLA,Mar 2024,16.12,6291.0,15.55,0.0209,35.3388,0.7922,1152.0,2982.0,51.0,16.5876,25.0,559,4134.0,Healthcare,56.94444444444444,66.66666666666666,55.55555555555556,76.38888888888889,66.66666666666666,80.55555555555556
328,COALINDIA,Mar 2013,25.41,18087.0,35.81,0.0269,5.7406,0.6154,7276.0,1833.0,27.0,0.7674,51.0,1305,9109.0,Materials,93.22033898305084,99.15254237288136,27.11864406779661,17.796610169491526,77.96610169491525,86.4406779661017
329,COALINDIA,Mar 2014,21.4,17766.0,35.64,0.0042,7.3744,0.6729,23105.0,8580.0,24.0,0.6714,121.0,178,14525.0,Materials,92.37288135593221,97.45762711864407,31.35593220338983,37.28813559322034,98.30508474576271,94.0677966101695
330,COALINDIA,Mar 2015,18.52,17343.0,34.02,0.0101,8.6454,0.6661,15276.0,894.0,22.0,0.6389,95.0,408,14382.0,Materials,88.13559322033898,95.76271186440678,33.89830508474576,34.74576271186441,94.0677966101695,91.52542372881356
331,COALINDIA,Mar 2016,18.32,18714.0,40.96,0.0344,9.9631,0.6856,21308.0,8154.0,23.0,0.5515,121.0,1199,13154.0,Materials,96.61016949152543,94.91525423728814,35.59322033898305,42.3728813559322,97.45762711864407,83.05084745762713
332,COALINDIA,Mar 2017,11.87,12448.0,37.85,0.1229,12.3649,0.6591,16916.0,455.0,15.0,0.395,133.0,3014,16461.0,Materials,94.91525423728814,56.779661016949156,41.52542372881356,30.508474576271187,96.61016949152543,53.38983050847458
333,COALINDIA,Mar 2018,8.260000000000002,9288.0,34.88,0.0762,15.2697,0.6794,13368.0,7747.0,11.0,0.3251,146.0,1538,21115.0,Materials,91.52542372881356,35.59322033898305,45.76271186440678,40.67796610169492,91.52542372881356,66.94915254237287
334,COALINDIA,Mar 2019,17.54,25007.0,66.01,0.0835,12.7878,0.7486,8460.0,7896.0,28.0,0.4293,46.0,2210,16356.0,Materials,100.0,94.0677966101695,42.3728813559322,51.69491525423729,81.35593220338984,63.559322033898304
335,COALINDIA,Mar 2020,17.38,21581.0,51.93,0.2001,11.5646,0.6404,6010.0,1033.0,27.0,0.5218,44.0,6434,4977.0,Materials,98.30508474576271,93.22033898305084,38.13559322033898,25.423728813559322,73.72881355932203,44.91525423728814
336,COALINDIA,Mar 2021,14.11,18628.0,34.78,0.1611,19.0858,0.559,10774.0,182.0,21.0,0.5925,78.0,5884,10592.0,Materials,90.67796610169492,76.69491525423729,48.30508474576271,11.864406779661017,86.4406779661017,47.45762711864406
337,COALINDIA,Mar 2022,15.84,24721.0,40.28,0.0815,21.9912,0.6114,15392.0,25715.0,28.0,0.7,60.0,3514,41107.0,Materials,95.76271186440678,89.83050847457628,52.54237288135594,16.101694915254235,94.91525423728814,64.40677966101694
338,COALINDIA,Mar 2023,22.95,44232.0,52.14,0.0712,14.3372,0.6245,12269.0,23465.0,52.0,0.9872,47.0,4331,35734.0,Materials,99.15254237288136,98.30508474576271,44.91525423728814,20.33898305084746,89.83050847457628,71.1864406779661
339,COALINDIA,Mar 2024,26.26,47971.0,45.17,0.0788,11.2418,0.6019,13617.0,4486.0,61.0,1.3424,42.0,6523,18103.0,Materials,97.45762711864407,100.0,36.440677966101696,15.254237288135593,92.37288135593221,66.10169491525424
340,DABUR,Mar 2013,12.48,16.0,36.56,0.5494,18.5085,1.3039,248.0,622.0,4.0,1.204,34.0,1151,870.0,Consumer Staples,70.23809523809523,36.904761904761905,27.380952380952383,60.71428571428571,15.476190476190476,11.904761904761912
341,DABUR,Mar 2014,12.98,16.0,34.48999999999999,0.2666,23.8519,1.3287,994.0,104.0,5.0,1.5264,33.0,708,1098.0,Consumer Staples,67.85714285714286,41.66666666666667,41.66666666666667,61.904761904761905,44.047619047619044,20.238095238095227
342,DABUR,Mar 2015,13.7,17.0,31.84,0.2188,36.85,1.2766,171.0,876.0,6.0,1.9057,33.0,734,1047.0,Consumer Staples,61.904761904761905,47.61904761904761,58.333333333333336,59.523809523809526,9.523809523809524,25.0
343,DABUR,Mar 2016,16.12,20.0,30.06,0.193,36.1458,1.1223,457.0,730.0,7.0,2.3699,32.0,805,1187.0,Consumer Staples,57.14285714285714,70.83333333333334,57.14285714285714,58.333333333333336,32.142857142857146,30.95238095238095
344,DABUR,Mar 2017,16.81,20.0,26.41,0.2012,33.4815,0.9847,420.0,807.0,7.0,2.754,31.0,975,1227.0,Consumer Staples,51.19047619047619,77.38095238095238,54.761904761904766,55.952380952380956,28.57142857142857,28.57142857142857
345,DABUR,Mar 2018,17.59,21.0,23.8,0.1644,36.0,0.8874,551.0,541.0,8.0,3.242,81.0,938,1092.0,Consumer Staples,42.857142857142854,83.33333333333334,55.952380952380956,50.0,35.714285714285715,33.33333333333334
346,DABUR,Mar 2019,16.98,20.0,25.67,0.1241,32.7,1.0092,1837.0,338.0,8.0,3.1819,34.0,699,1499.0,Consumer Staples,48.80952380952381,80.35714285714286,52.38095238095239,57.14285714285714,59.523809523809526,42.85714285714286
347,DABUR,Mar 2020,16.67,21.0,21.92,0.079,39.94,0.9302,1097.0,517.0,8.0,3.7322,37.0,522,1614.0,Consumer Staples,35.714285714285715,75.0,60.71428571428571,54.761904761904766,50.0,57.142857142857146
348,DABUR,Mar 2021,17.73,21.0,22.12,0.0664,75.0645,0.8827,711.0,1404.0,10.0,4.3299,50.0,509,2115.0,Consumer Staples,36.904761904761905,84.52380952380952,70.23809523809523,47.61904761904761,40.476190476190474,59.523809523809526
349,DABUR,Mar 2022,16.0,21.0,20.78,0.1229,65.641,0.8864,529.0,1273.0,10.0,4.7356,53.0,1030,1802.0,Consumer Staples,30.952380952380953,69.04761904761905,67.85714285714286,48.80952380952381,34.523809523809526,44.047619047619044
350,DABUR,Mar 2023,14.75,19.0,18.96,0.1308,33.4231,0.8446,905.0,583.0,10.0,5.0695,54.0,1174,1488.0,Consumer Staples,25.0,60.71428571428571,53.57142857142857,41.66666666666667,42.857142857142854,40.476190476190474
351,DABUR,Mar 2024,14.6,19.0,18.36,0.1384,23.2419,0.8206,1042.0,971.0,10.0,5.574,53.0,1365,2013.0,Consumer Staples,22.61904761904762,58.333333333333336,40.476190476190474,35.714285714285715,48.80952380952381,38.095238095238095
352,DIVISLAB,Mar 2013,28.07,38.0,24.07,0.0132,287.0,0.6833,225.0,255.0,23.0,9.263,33.0,33,480.0,Healthcare,86.11111111111111,93.05555555555556,84.72222222222221,47.22222222222222,33.33333333333333,84.72222222222223
353,DIVISLAB,Mar 2014,30.53,40.0,26.08,0.0061,362.0,0.6825,252.0,305.0,29.0,10.9778,34.0,18,557.0,Healthcare,93.05555555555556,97.22222222222221,88.88888888888889,45.83333333333333,36.11111111111111,91.66666666666667
354,DIVISLAB,Mar 2015,27.35,38.0,24.37,0.0077,403.6667,0.7072,305.0,521.0,32.0,12.9481,31.0,27,826.0,Healthcare,88.88888888888889,90.27777777777779,90.27777777777779,52.77777777777778,43.05555555555556,88.88888888888889
355,DIVISLAB,Mar 2016,29.82,38.0,26.23,0.0098,303.2,0.7709,632.0,406.0,42.0,8.1,24.0,42,1038.0,Healthcare,94.44444444444444,95.83333333333334,87.5,71.52777777777779,54.166666666666664,87.5
356,DIVISLAB,Mar 2017,26.08,36.0,19.79,0.0067,507.3333,0.6603,10.0,1140.0,40.0,10.1075,25.0,36,1150.0,Healthcare,69.44444444444444,88.88888888888889,93.05555555555556,41.66666666666667,20.833333333333336,90.27777777777777
357,DIVISLAB,Mar 2018,22.54,33.0,14.8,0.0106,688.0,0.5735,298.0,478.0,33.0,11.1792,30.0,63,776.0,Healthcare,52.77777777777778,80.55555555555556,95.83333333333334,26.38888888888889,40.97222222222222,86.11111111111111
358,DIVISLAB,Mar 2019,27.36,38.0,19.45,0.0152,405.6,0.6155,269.0,685.0,51.0,13.1264,31.0,106,954.0,Healthcare,65.27777777777779,91.66666666666666,91.66666666666666,30.555555555555557,38.88888888888889,83.33333333333334
359,DIVISLAB,Mar 2020,25.53,34.0,18.84,0.0053,287.4286,0.6323,1133.0,83.0,52.0,13.7925,31.0,39,1216.0,Healthcare,62.5,86.11111111111111,86.11111111111111,31.944444444444443,65.27777777777779,93.05555555555556
360,DIVISLAB,Mar 2021,28.47,41.0,21.34,0.0005,1462.0,0.647,2022.0,75.0,75.0,17.5377,27.0,5,1947.0,Healthcare,75.0,94.44444444444444,98.61111111111111,34.72222222222222,84.72222222222221,94.44444444444444
361,DIVISLAB,Mar 2022,33.04000000000001,43.0,25.24,0.0003,1998.5,0.6707,-283.0,2195.0,112.0,22.1283,27.0,4,1912.0,Healthcare,91.66666666666666,100.0,100.0,44.44444444444444,13.88888888888889,96.52777777777777
362,DIVISLAB,Mar 2023,23.48,31.0,14.29,0.0003,1357.0,0.5384,-248.0,2707.0,69.0,24.0887,44.0,4,2459.0,Healthcare,50.0,81.94444444444444,97.22222222222221,12.5,15.277777777777779,96.52777777777777
363,DIVISLAB,Mar 2024,20.4,28.0,11.79,0.0002,636.25,0.5074,992.0,269.0,60.0,25.6057,50.0,3,1261.0,Healthcare,33.33333333333333,79.16666666666666,94.44444444444444,8.333333333333332,61.111111111111114,98.61111111111111
364,DLF,Mar 2013,8.58,34.0,2.59,1.0339,1.6906,0.1202,4004.0,1995.0,4.0,7.5674,48.0,26600,2009.0,Real Estate,28.57142857142857,52.38095238095239,38.095238095238095,38.095238095238095,85.71428571428571,38.095238095238095
365,DLF,Mar 2014,7.109999999999999,30.0,2.15,0.8809,1.4722,0.1286,5392.0,3924.0,4.0,7.6952,55.0,24133,1468.0,Real Estate,23.809523809523807,33.33333333333333,14.285714285714285,52.38095238095239,95.23809523809523,52.38095238095239
366,DLF,Mar 2015,6.63,39.0,1.85,0.895,1.5265,0.1154,2135.0,98.0,3.0,7.6879,66.0,24495,2037.0,Real Estate,19.047619047619047,28.57142857142857,19.047619047619047,33.33333333333333,57.14285714285714,47.61904761904761
367,DLF,Mar 2016,3.07,40.0,1.27,1.0496,1.6687,0.1608,2139.0,818.0,2.0,6.742,117.0,25264,2957.0,Real Estate,14.285714285714285,14.285714285714285,33.33333333333333,61.904761904761905,61.904761904761905,33.33333333333334
368,DLF,Mar 2017,8.61,42.0,2.88,1.1884,1.5372,0.1285,-26.0,872.0,4.0,6.8832,50.0,29202,-898.0,Real Estate,33.33333333333333,57.14285714285714,23.809523809523807,47.61904761904761,23.809523809523807,28.57142857142857
369,DLF,Mar 2018,66.75,35.0,12.68,0.4953,4.1003,0.1107,-1832.0,2102.0,25.0,9.891,8.0,17491,270.0,Real Estate,76.19047619047619,100.0,76.19047619047619,23.809523809523807,4.761904761904762,66.66666666666667
370,DLF,Mar 2019,15.71,26.0,3.91,0.5129,1.4219,0.1258,2046.0,3.0,6.0,7.6136,33.0,17222,2043.0,Real Estate,47.61904761904761,76.19047619047619,9.523809523809524,42.857142857142854,52.38095238095239,61.904761904761905
371,DLF,Mar 2020,-9.700000000000001,19.0,-1.71,0.2352,1.5985,0.1088,6864.0,6508.0,-2.0,6.959,-85.0,8103,356.0,Real Estate,4.761904761904762,4.761904761904762,28.57142857142857,16.666666666666664,100.0,76.19047619047619
372,DLF,Mar 2021,20.0,27.0,3.06,0.1948,2.1712,0.1012,1610.0,150.0,4.0,7.1402,45.0,6886,1460.0,Real Estate,38.095238095238095,80.95238095238095,47.61904761904761,4.761904761904762,42.857142857142854,80.95238095238095
373,DLF,Mar 2022,26.24,30.0,4.130000000000001,0.115,3.1008,0.1117,3099.0,267.0,6.0,7.3459,49.0,4182,2832.0,Real Estate,52.38095238095239,85.71428571428571,66.66666666666666,28.57142857142857,71.42857142857143,90.47619047619048
374,DLF,Mar 2023,35.72,30.0,5.4,0.0885,5.2117,0.1083,1914.0,461.0,8.0,7.6135,49.0,3334,2375.0,Real Estate,57.14285714285714,90.47619047619048,85.71428571428571,9.523809523809524,47.61904761904761,95.23809523809524
375,DLF,Mar 2024,42.38,33.0,6.909999999999999,0.1226,7.4579,0.1088,1010.0,1529.0,11.0,7.9659,45.0,4834,2539.0,Real Estate,61.904761904761905,95.23809523809523,100.0,16.666666666666664,38.095238095238095,85.71428571428572
376,DMART,Mar 2013,2.81,6.0,11.91,0.6667,5.3488,2.2393,-104.0,231.0,2.0,0.145,0.0,526,127.0,Consumer Discretionary,21.468926553672315,14.124293785310735,20.689655172413794,87.00564971751412,25.423728813559322,31.63841807909604
377,DMART,Mar 2014,3.44,7.0,16.84,0.6705,6.375,2.5918,-72.0,270.0,3.0,0.1748,0.0,641,198.0,Consumer Discretionary,39.548022598870055,20.33898305084746,21.839080459770116,90.96045197740112,27.11864406779661,31.073446327683612
378,DMART,Mar 2015,3.29,7.0,17.67,0.7533,6.6111,2.7342,-252.0,474.0,4.0,0.2135,0.0,904,222.0,Consumer Discretionary,41.80790960451977,18.64406779661017,22.988505747126435,92.09039548022598,20.33898305084746,28.813559322033896
379,DMART,Mar 2016,3.73,8.0,21.04,0.7837,7.4835,2.7672,-200.0,633.0,6.0,0.2706,0.0,1192,433.0,Consumer Discretionary,55.932203389830505,22.88135593220339,27.011494252873565,92.65536723163842,22.598870056497177,27.11864406779661
380,DMART,Mar 2017,4.03,8.0,12.47,0.3896,8.1721,2.0447,-2027.0,2482.0,8.0,0.6157,0.0,1497,455.0,Consumer Discretionary,22.033898305084744,25.141242937853107,29.310344827586203,84.18079096045197,10.16949152542373,38.4180790960452
381,DMART,Mar 2018,5.36,9.0,17.26,0.094,24.0167,2.6617,1194.0,464.0,13.0,0.7482,0.0,439,730.0,Consumer Discretionary,40.67796610169492,39.548022598870055,47.12643678160919,91.52542372881356,64.97175141242938,46.327683615819204
382,DMART,Mar 2019,4.51,8.0,16.14,0.1253,35.766,2.8554,-151.0,958.0,14.0,0.8954,0.0,700,807.0,Consumer Discretionary,36.72316384180791,29.943502824858758,55.172413793103445,93.22033898305084,23.728813559322035,45.76271186440678
383,DMART,Mar 2020,5.23,9.0,11.74,0.0301,31.7101,2.0595,-3377.0,4657.0,20.0,1.7099,0.0,333,1280.0,Consumer Discretionary,20.33898305084746,37.28813559322034,51.724137931034484,84.7457627118644,6.779661016949152,59.32203389830508
384,DMART,Mar 2021,4.55,7.0,9.02,0.0323,46.1667,1.7681,265.0,1110.0,17.0,1.8802,0.0,393,1375.0,Consumer Discretionary,15.254237288135593,31.07344632768362,58.04597701149425,76.8361581920904,41.24293785310734,57.06214689265537
385,DMART,Mar 2022,4.82,8.0,10.91,0.0473,48.4444,2.0022,83.0,1289.0,23.0,2.1108,0.0,647,1372.0,Consumer Discretionary,16.94915254237288,34.463276836158194,60.3448275862069,82.48587570621469,35.02824858757062,51.41242937853107
386,DMART,Mar 2023,5.55,8.0,14.79,0.04,56.2239,2.3662,317.0,2313.0,37.0,2.4812,0.0,643,2630.0,Consumer Discretionary,31.35593220338983,40.11299435028249,62.643678160919535,88.70056497175142,45.19774011299435,53.10734463276836
387,DMART,Mar 2024,4.99,8.0,13.56,0.0317,73.2931,2.3989,278.0,2468.0,39.0,2.8722,0.0,592,2746.0,Consumer Discretionary,28.24858757062147,36.15819209039548,66.66666666666666,89.26553672316385,42.3728813559322,58.19209039548023
388,DRREDDY,Mar 2013,12.9,23.0,23.98,0.5781,28.15,0.8844,-59.0,1437.0,18.0,7.4929,17.0,3682,1378.0,Healthcare,84.72222222222221,50.0,47.22222222222222,88.88888888888889,18.055555555555554,27.777777777777786
389,DRREDDY,Mar 2014,14.63,24.0,24.96,0.5692,26.937,0.8434,366.0,1604.0,23.0,9.2529,16.0,4477,1970.0,Healthcare,90.27777777777779,58.333333333333336,44.44444444444444,86.11111111111111,45.83333333333333,30.555555555555557
390,DRREDDY,Mar 2015,15.55,23.0,23.71,0.4378,34.8889,0.8139,154.0,2370.0,27.0,11.5918,15.0,4314,2524.0,Healthcare,83.33333333333334,61.111111111111114,54.166666666666664,80.55555555555556,26.38888888888889,37.5
391,DRREDDY,Mar 2016,13.69,23.0,16.95,0.2667,46.747,0.7658,1653.0,1610.0,25.0,14.7871,16.0,3352,3263.0,Healthcare,58.333333333333336,55.55555555555556,65.27777777777779,68.05555555555556,77.77777777777779,51.38888888888889
392,DRREDDY,Mar 2017,9.1,17.0,10.54,0.4011,33.4684,0.6556,254.0,1890.0,16.0,14.7735,26.0,4918,2144.0,Healthcare,23.61111111111111,26.38888888888889,52.77777777777778,37.5,37.5,40.27777777777778
393,DRREDDY,Mar 2018,6.63,16.0,7.53,0.4034,31.7215,0.639,320.0,1483.0,11.0,15.147,35.0,5071,1803.0,Healthcare,12.5,15.277777777777779,48.61111111111111,33.33333333333333,44.44444444444444,38.888888888888886
